50000	4.988376
100000	20.316613
150000	44.523905
200000	78.786625
250000	122.501520
300000	176.325430
350000	247.879131
400000	315.817021
450000	397.254957
500000	490.921567
550000	594.794388
600000	708.301510
650000	829.872941
700000	964.192977
750000	1110.183588
800000	1264.677151
850000	1430.771884
900000	1607.504427
950000	1789.896827
1000000	1991.170841
