10000	0.000030041
20000	0.000063181
30000	0.000281096
40000	0.000312090
50000	0.000449896
60000	0.000443935
70000	0.000736952
80000	0.000635147
90000	0.000690937
100000	0.001022100
110000	0.000844955
120000	0.001012087
130000	0.001044989
140000	0.001103163
150000	0.001147032
160000	0.001733065
170000	0.001584053
180000	0.001240015
190000	0.001453876
200000	0.001199007
